"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"Organization_Support_1_6mPP","ordered, factor",1139,0.602443280977312,7,NA,NA,1726,NA,NA,0.733192478962416,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Organization_Support_2_6mPP","ordered, factor",1139,0.602443280977312,7,NA,NA,1726,NA,NA,0.710473352393124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Organization_Support_3_6mPP","ordered, factor",1139,0.602443280977312,7,NA,NA,1726,NA,NA,0.743660204375016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Organization_Support_7_6mPP","ordered, factor",1139,0.602443280977312,7,NA,NA,1726,NA,NA,0.606509876892458,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Organization_Support_8_6mPP","ordered, factor",1139,0.602443280977312,7,NA,NA,1726,NA,NA,0.736747497342601,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Organization_Hindrance_2_6mPP","ordered, factor",1139,0.602443280977312,7,NA,NA,1726,NA,NA,0.750145877543029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Organization_Hindrance_1_6mPP","ordered, factor",1139,0.602443280977312,7,NA,NA,1726,NA,NA,0.753941391529159,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Organization_Hindrance_3_6mPP","ordered, factor",1139,0.602443280977312,7,NA,NA,1726,NA,NA,0.747816461770063,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Organization_Hindrance_4_6mPP","ordered, factor",1139,0.602443280977312,7,NA,NA,1726,NA,NA,0.761982577943315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Organization_Hindrance_5_6mPP","ordered, factor",1139,0.602443280977312,7,NA,NA,1726,NA,NA,0.794145781961442,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parentalleave_6mPP","factor",1369,0.52216404886562,5,NA,NA,1496,NA,NA,0.735252734423563,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parentalleave_1yPP","factor",522,0.817801047120419,5,NA,NA,2343,NA,NA,0.720600108630231,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parentalleave_1y6mPP","factor",1093,0.618499127399651,5,NA,NA,1772,NA,NA,0.671634932101395,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parentalleave_2yPP","factor",734,0.743804537521815,5,NA,NA,2131,NA,NA,0.660944843305689,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parentalleave_2y6mPP","factor",925,0.677137870855148,5,NA,NA,1940,NA,NA,0.664195178962746,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parentalleave_3y6mPP","factor",484,0.831064572425829,5,NA,NA,2381,NA,NA,0.660192268287685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plannedmatleave_8wPP","factor",2164,0.244677137870855,3,NA,NA,1806,"Yes",NA,0.276131692866978,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Returntowork_8wPP","numeric",2045,0.286212914485166,52,14.8178141809291,14,14,NA,4.75130419470082,NA,0,60,60,1.90628649507917,17.6095161245596,12.3204575647434,56.9334670895793,NA,NA
"Subsidy_6mPP","factor",1369,0.52216404886562,3,NA,NA,1496,NA,NA,0.452714574681684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBOS_4_12","ordered, factor",2551,0.109598603839442,8,NA,NA,975,"Rarely",NA,0.739811491208511,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBOS_5_12","ordered, factor",2551,0.109598603839442,8,NA,NA,923,"Almost never",NA,0.742144762716706,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBOS_6_12","ordered, factor",2551,0.109598603839442,8,NA,NA,849,"Almost never",NA,0.760895758667441,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBOS_1_12","ordered, factor",2551,0.109598603839442,8,NA,NA,820,"Often",NA,0.767553204322146,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBOS_2_12","ordered, factor",2551,0.109598603839442,8,NA,NA,851,"Very often",NA,0.762743136833374,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBOS_3_12","ordered, factor",2551,0.109598603839442,8,NA,NA,768,"Often",NA,0.78553279465044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Unpaidwork_12","factor",2757,0.037696335078534,3,NA,NA,2581,"No",NA,0.119524555097593,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VBBA_1_12","ordered, factor",2550,0.109947643979058,6,NA,NA,1435,"Always",NA,0.579874817377932,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VBBA_2_12","ordered, factor",2552,0.109249563699825,6,NA,NA,1450,"Always",NA,0.570734674875443,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VBBA_3_12","ordered, factor",2550,0.109947643979058,5,NA,NA,1443,"Always",NA,0.513745790080738,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VBBA_4_12","ordered, factor",2550,0.109947643979058,5,NA,NA,1393,"Always",NA,0.524498885044214,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_12","factor",2757,0.037696335078534,3,NA,NA,2555,"Yes",NA,0.135799677123513,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_28","factor",2334,0.185340314136126,3,NA,NA,2139,"Yes",NA,0.153134726838971,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_8wPP","factor",2105,0.265270506108202,3,NA,NA,1952,"Yes",NA,0.134802218448328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_6mPP","factor",1369,0.52216404886562,3,NA,NA,1496,NA,NA,0.167133986888,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_1yPP","factor",1155,0.596858638743455,3,NA,NA,1710,NA,NA,0.109287307209385,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_1y6mPP","factor",1093,0.618499127399651,3,NA,NA,1772,NA,NA,0.11186549354664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_2yPP","factor",1050,0.633507853403141,3,NA,NA,1815,NA,NA,0.104373696145125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_2y6mPP","factor",925,0.677137870855148,3,NA,NA,1940,NA,NA,0.108028634039445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_3yPP","factor",703,0.754624781849913,3,NA,NA,2162,NA,NA,0.112349228767586,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_3y6mPP","factor",532,0.814310645724258,3,NA,NA,2333,NA,NA,0.12618011193397,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work_4yPP","factor",354,0.876439790575916,3,NA,NA,2511,NA,NA,0.145679721663635,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Workduringpreg_8wPP","factor",2168,0.243280977312391,3,NA,NA,1928,"No",NA,0.196892743835188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Workpartner_12","factor",2671,0.0677137870855148,3,NA,NA,2636,"Yes",NA,0.0258639987070803,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Workpartner_8wPP","factor",2293,0.199650959860384,4,NA,NA,2258,"Yes",NA,0.0300982397934974,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Workpostpreg_12","factor",2614,0.08760907504363,5,NA,NA,1436,"Yes, I am going to work the same number of hours",NA,0.505272943230173,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Workpostpreg_8wPP","factor",2168,0.243280977312391,5,NA,NA,1086,"Yes, I am going to work the same number of hours",NA,0.521744921093122,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Worksituation_12","factor",2614,0.08760907504363,7,NA,NA,1917,"Paid employed with a permanent contract",NA,0.43397127702109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUday_week_12","ordered, factor",330,0.884816753926702,9,NA,NA,2535,NA,NA,0.446152433425161,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUfreq_12","numeric",2233,0.220593368237347,8,19.6444245409763,21,21,NA,11.2973946525019,NA,0,35,35,-0.105525356135655,-1.01856094093241,-1.08708127925831,-5.24875142826718,NA,NA
"SMUmotives_1_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.826960514233241,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_2_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.825417814508724,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_3_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.737281910009183,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_4_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.780055096418733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_5_12","ordered, factor",330,0.884816753926702,7,NA,NA,2535,NA,NA,0.660642791551882,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_6_12","ordered, factor",330,0.884816753926702,7,NA,NA,2535,NA,NA,0.430560146923783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_7_12","ordered, factor",330,0.884816753926702,7,NA,NA,2535,NA,NA,0.390780532598714,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_8_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.559632690541781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_9_12","ordered, factor",330,0.884816753926702,7,NA,NA,2535,NA,NA,0.337594123048669,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_10_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.717704315886134,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_11_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.720844811753903,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_12_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.823213957759412,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_13_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.843195592286501,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_14_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.834325068870523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_15_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.569090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_16_12","ordered, factor",330,0.884816753926702,7,NA,NA,2535,NA,NA,0.428264462809917,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_17_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.827768595041322,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUmotives_18_12","ordered, factor",330,0.884816753926702,8,NA,NA,2535,NA,NA,0.836547291092746,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUtime_12","ordered, factor",2563,0.105410122164049,11,NA,NA,803,"1 hour a day",NA,0.780022557573342,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PPBS_1_28","ordered, factor",2109,0.263874345549738,5,NA,NA,1502,"Heel erg",NA,0.420424017638961,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PPBS_2_28","ordered, factor",2106,0.264921465968586,5,NA,NA,1394,"Heel erg",NA,0.467715810387542,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PPBS_3_28","ordered, factor",2108,0.264223385689354,5,NA,NA,938,"Heel erg",NA,0.611292392944201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PPBS_4_28","ordered, factor",2109,0.263874345549738,5,NA,NA,1593,"Heel erg",NA,0.379195846291751,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PPBS_5_28","ordered, factor",2105,0.265270506108202,5,NA,NA,1313,"Heel erg",NA,0.488989793557924,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_12","ordered, factor",2674,0.0666666666666667,7,NA,NA,1528,"Most of the time",NA,0.564382689563312,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_12","ordered, factor",2674,0.0666666666666667,7,NA,NA,1853,"All the time",NA,0.447072532584756,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_12","ordered, factor",2674,0.0666666666666667,6,NA,NA,2240,"Every day",NA,0.283445002682414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_12","ordered, factor",2674,0.0666666666666667,8,NA,NA,1170,"Very happy",NA,0.699260560011949,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_12","ordered, factor",2674,0.0666666666666667,7,NA,NA,2156,"Never",NA,0.324145809196736,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_12","ordered, factor",2674,0.0666666666666667,7,NA,NA,1189,"Never",NA,0.633960982764861,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_12","ordered, factor",2674,0.0666666666666667,7,NA,NA,2205,"Never",NA,0.297950177028132,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_12","ordered, factor",2674,0.0666666666666667,6,NA,NA,1535,"Rarely",NA,0.543873551174808,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_12","ordered, factor",2674,0.0666666666666667,7,NA,NA,1437,"Rarely",NA,0.576540821641011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_20","ordered, factor",2433,0.150785340314136,8,NA,NA,992,"Very happy",NA,0.703422542047126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_20","ordered, factor",2433,0.150785340314136,7,NA,NA,1282,"Most of the time",NA,0.582830376067934,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_20","ordered, factor",2433,0.150785340314136,7,NA,NA,1701,"All the time",NA,0.444770823968082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_20","ordered, factor",2433,0.150785340314136,6,NA,NA,2091,"Every day",NA,0.25070035606114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_20","ordered, factor",2433,0.150785340314136,6,NA,NA,1969,"Never",NA,0.319370472687761,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_20","ordered, factor",2433,0.150785340314136,7,NA,NA,1088,"Never",NA,0.629153293468406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_20","ordered, factor",2433,0.150785340314136,7,NA,NA,1974,"Never",NA,0.316953710024632,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_20","ordered, factor",2433,0.150785340314136,7,NA,NA,1375,"Rarely",NA,0.564435882894621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_20","ordered, factor",2433,0.150785340314136,7,NA,NA,1278,"Rarely",NA,0.584629855718965,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_28","ordered, factor",2297,0.19825479930192,7,NA,NA,1207,"Most of the time",NA,0.578540387615426,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_28","ordered, factor",2297,0.19825479930192,7,NA,NA,1555,"All the time",NA,0.464351582736772,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_28","ordered, factor",2297,0.19825479930192,6,NA,NA,1956,"Every day",NA,0.263802665891363,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_28","ordered, factor",2297,0.19825479930192,8,NA,NA,916,"Very happy",NA,0.715112687916646,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_28","ordered, factor",2297,0.19825479930192,6,NA,NA,1938,"Never",NA,0.271773161374009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_28","ordered, factor",2297,0.19825479930192,7,NA,NA,1154,"Never",NA,0.599196127370997,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_28","ordered, factor",2297,0.19825479930192,7,NA,NA,1885,"Never",NA,0.304246097908555,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_28","ordered, factor",2297,0.19825479930192,7,NA,NA,1338,"Rarely",NA,0.557369505264101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_28","ordered, factor",2297,0.19825479930192,7,NA,NA,1238,"Rarely",NA,0.587719326508863,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_8wPP","ordered, factor",2293,0.199650959860384,7,NA,NA,1225,"Most of the time",NA,0.591129566482415,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_8wPP","ordered, factor",2293,0.199650959860384,7,NA,NA,1520,"All the time",NA,0.478911813557217,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_8wPP","ordered, factor",2293,0.199650959860384,6,NA,NA,1859,"Every day",NA,0.325814605934861,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_8wPP","ordered, factor",2293,0.199650959860384,8,NA,NA,934,"Very happy",NA,0.708800119592632,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_8wPP","ordered, factor",2293,0.199650959860384,6,NA,NA,1837,"Never",NA,0.332060125728221,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_8wPP","ordered, factor",2293,0.199650959860384,7,NA,NA,1008,"Never",NA,0.639910351172124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_8wPP","ordered, factor",2293,0.199650959860384,7,NA,NA,1840,"Never",NA,0.33080676147223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_8wPP","ordered, factor",2293,0.199650959860384,6,NA,NA,1187,"Rarely",NA,0.584940723858749,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_8wPP","ordered, factor",2293,0.199650959860384,7,NA,NA,1085,"Rarely",NA,0.605149368116125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_6mPP","ordered, factor",1345,0.530541012216405,8,NA,NA,1520,NA,NA,0.712656817899145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_6mPP","ordered, factor",1345,0.530541012216405,7,NA,NA,1520,NA,NA,0.587329638893879,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_6mPP","ordered, factor",1345,0.530541012216405,6,NA,NA,1520,NA,NA,0.511860256215365,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_6mPP","ordered, factor",1345,0.530541012216405,6,NA,NA,1520,NA,NA,0.325521206174597,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_6mPP","ordered, factor",1345,0.530541012216405,6,NA,NA,1520,NA,NA,0.386554083000511,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_6mPP","ordered, factor",1345,0.530541012216405,7,NA,NA,1520,NA,NA,0.614552037699866,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_6mPP","ordered, factor",1345,0.530541012216405,7,NA,NA,1520,NA,NA,0.381486159671646,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_6mPP","ordered, factor",1345,0.530541012216405,7,NA,NA,1520,NA,NA,0.574697419880875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_6mPP","ordered, factor",1345,0.530541012216405,7,NA,NA,1520,NA,NA,0.58484100551402,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_1yPP","ordered, factor",1136,0.603490401396161,8,NA,NA,1729,NA,NA,0.704547708787939,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_1yPP","ordered, factor",1136,0.603490401396161,7,NA,NA,1729,NA,NA,0.599416038484428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_1yPP","ordered, factor",1136,0.603490401396161,6,NA,NA,1729,NA,NA,0.50834562834755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_1yPP","ordered, factor",1136,0.603490401396161,6,NA,NA,1729,NA,NA,0.340352856576076,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_1yPP","ordered, factor",1136,0.603490401396161,7,NA,NA,1729,NA,NA,0.407534777325927,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_1yPP","ordered, factor",1136,0.603490401396161,7,NA,NA,1729,NA,NA,0.635036451100972,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_1yPP","ordered, factor",1136,0.603490401396161,7,NA,NA,1729,NA,NA,0.409566554255108,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_1yPP","ordered, factor",1136,0.603490401396161,7,NA,NA,1729,NA,NA,0.573965359055743,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_1yPP","ordered, factor",1136,0.603490401396161,7,NA,NA,1729,NA,NA,0.587876289426701,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_1y6mPP","ordered, factor",1072,0.625828970331588,8,NA,NA,1793,NA,NA,0.701013936845623,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_1y6mPP","ordered, factor",1072,0.625828970331588,7,NA,NA,1793,NA,NA,0.605976066495879,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_1y6mPP","ordered, factor",1072,0.625828970331588,7,NA,NA,1793,NA,NA,0.523223435063489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_1y6mPP","ordered, factor",1041,0.636649214659686,6,NA,NA,1824,NA,NA,0.353388128056135,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_1y6mPP","ordered, factor",1072,0.625828970331588,6,NA,NA,1793,NA,NA,0.414269603475162,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_1y6mPP","ordered, factor",1072,0.625828970331588,6,NA,NA,1793,NA,NA,0.629392682111829,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_1y6mPP","ordered, factor",1072,0.625828970331588,7,NA,NA,1793,NA,NA,0.409896065382045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_1y6mPP","ordered, factor",1072,0.625828970331588,6,NA,NA,1793,NA,NA,0.571307988973045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_1y6mPP","ordered, factor",1072,0.625828970331588,7,NA,NA,1793,NA,NA,0.588041601693027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_2yPP","ordered, factor",1030,0.640488656195462,8,NA,NA,1835,NA,NA,0.703936280516543,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_2yPP","ordered, factor",1030,0.640488656195462,7,NA,NA,1835,NA,NA,0.605482137807522,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_2yPP","ordered, factor",1030,0.640488656195462,6,NA,NA,1835,NA,NA,0.543923084173815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_2yPP","ordered, factor",1012,0.646771378708552,6,NA,NA,1853,NA,NA,0.369444140667719,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_2yPP","ordered, factor",1030,0.640488656195462,6,NA,NA,1835,NA,NA,0.426741445942125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_2yPP","ordered, factor",1030,0.640488656195462,7,NA,NA,1835,NA,NA,0.641187670845509,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_2yPP","ordered, factor",1030,0.640488656195462,6,NA,NA,1835,NA,NA,0.423885380337449,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_2yPP","ordered, factor",1030,0.640488656195462,7,NA,NA,1835,NA,NA,0.569327929116788,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_2yPP","ordered, factor",1030,0.640488656195462,7,NA,NA,1835,NA,NA,0.578495616929023,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_2y6mPP","ordered, factor",905,0.684118673647469,8,NA,NA,1960,NA,NA,0.68388877018406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_2y6mPP","ordered, factor",905,0.684118673647469,7,NA,NA,1960,NA,NA,0.602352797533653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_2y6mPP","ordered, factor",905,0.684118673647469,6,NA,NA,1960,NA,NA,0.545866121302768,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_2y6mPP","ordered, factor",905,0.684118673647469,6,NA,NA,1960,NA,NA,0.388903879612954,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_2y6mPP","ordered, factor",905,0.684118673647469,6,NA,NA,1960,NA,NA,0.438260126369769,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_2y6mPP","ordered, factor",905,0.684118673647469,7,NA,NA,1960,NA,NA,0.644576172888495,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_2y6mPP","ordered, factor",905,0.684118673647469,6,NA,NA,1960,NA,NA,0.410976465919844,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_2y6mPP","ordered, factor",905,0.684118673647469,6,NA,NA,1960,NA,NA,0.578402368670065,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_2y6mPP","ordered, factor",905,0.684118673647469,7,NA,NA,1960,NA,NA,0.576414639357773,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_3yPP","ordered, factor",607,0.788132635253054,8,NA,NA,2258,NA,NA,0.701329084893703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_3yPP","ordered, factor",607,0.788132635253054,7,NA,NA,2258,NA,NA,0.624178651590858,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.567253541195661,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.406873135766415,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.476880110951584,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.656411063675027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_20_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.466593748388515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_21_3yPP","ordered, factor",607,0.788132635253054,6,NA,NA,2258,NA,NA,0.566325325893136,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_22_3yPP","ordered, factor",607,0.788132635253054,7,NA,NA,2258,NA,NA,0.579000078708315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_31_3y6mPP","ordered, factor",521,0.818150087260035,8,NA,NA,2344,NA,NA,0.684067624271941,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_18_3y6mPP","ordered, factor",521,0.818150087260035,7,NA,NA,2344,NA,NA,0.599902004487163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_19_3y6mPP","ordered, factor",521,0.818150087260035,7,NA,NA,2344,NA,NA,0.567128768314293,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_23_3y6mPP","ordered, factor",521,0.818150087260035,5,NA,NA,2344,NA,NA,0.414019989611002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_16_3y6mPP","ordered, factor",521,0.818150087260035,6,NA,NA,2344,NA,NA,0.467689111077545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAS_17_3y6mPP","ordered, factor",521,0.818150087260035,7,NA,NA,2344,NA,NA,0.639424405303547,NA,NA,NA,NA,NA,NA,NA,NA,NA
